0,1,2,3
33,35,123,-168.0
10,66,106,-168.0
34,37,118,-167.0
34,66,136,-167.0
34,75,118,-167.0
34,75,127,-167.0
41,35,120,-167.0
42,19,97,-167.0
11,67,134,-167.0
43,28,128,-167.0
48,35,116,-167.0
51,10,99,-167.0
54,71,107,-167.0
55,6,141,-167.0
57,15,117,-167.0
57,75,126,-167.0
61,83,125,-167.0
27,0,121,-167.0
63,70,132,-167.0
66,77,132,-167.0
83,75,99,-167.0
75,81,96,-167.0
78,57,106,-167.0
78,75,128,-167.0
1,10,92,-167.0
84,37,129,-167.0
84,46,111,-167.0
31,52,121,-167.0
31,52,122,-167.0
9,21,116,-167.0
34,35,108,-166.0
34,41,132,-166.0
34,54,108,-166.0
34,69,106,-166.0
43,71,101,-166.0
43,76,113,-166.0
20,70,110,-166.0
21,58,117,-166.0
26,0,116,-166.0
26,0,135,-166.0
82,54,129,-166.0
62,0,105,-166.0
64,79,104,-166.0
72,76,106,-166.0
75,0,112,-166.0
86,37,141,-166.0
30,34,88,-166.0
31,52,98,-166.0
10,41,139,-166.0
81,0,137,-165.0
11,44,116,-165.0
46,37,99,-165.0
13,37,101,-165.0
47,61,131,-165.0
20,71,123,-165.0
54,8,114,-165.0
22,28,127,-165.0
23,32,123,-165.0
60,81,118,-165.0
60,54,111,-165.0
61,81,120,-165.0
8,0,129,-165.0
82,69,116,-165.0
63,83,97,-165.0
65,66,129,-165.0
65,70,111,-165.0
66,69,93,-165.0
66,83,112,-165.0
69,75,113,-165.0
72,75,130,-165.0
72,84,106,-165.0
76,75,124,-165.0
76,77,116,-165.0
78,49,116,-165.0
78,60,123,-165.0
78,70,135,-165.0
1,41,124,-165.0
85,83,93,-165.0
31,52,111,-165.0
34,75,88,-164.0
36,50,118,-164.0
36,28,124,-164.0
53,35,97,-164.0
54,26,124,-164.0
56,50,99,-164.0
56,28,127,-164.0
24,3,123,-164.0
27,81,100,-164.0
63,69,123,-164.0
63,3,137,-164.0
65,46,125,-164.0
65,25,125,-164.0
65,60,136,-164.0
29,67,92,-164.0
73,77,99,-164.0
73,77,111,-164.0
76,70,106,-164.0
78,34,128,-164.0
78,6,90,-164.0
78,28,125,-164.0
84,54,116,-164.0
86,26,114,-164.0
34,81,108,-163.0
34,77,113,-163.0
39,70,93,-163.0
39,77,93,-163.0
11,29,102,-163.0
13,37,99,-163.0
48,35,126,-163.0
24,61,139,-163.0
25,48,94,-163.0
61,54,137,-163.0
28,19,116,-163.0
63,8,116,-163.0
65,54,141,-163.0
65,75,122,-163.0
67,68,134,-163.0
83,34,100,-163.0
73,54,99,-163.0
74,81,124,-163.0
76,37,106,-163.0
34,35,127,-162.0
34,8,108,-162.0
34,77,127,-162.0
35,70,104,-162.0
39,63,106,-162.0
41,70,130,-162.0
42,25,124,-162.0
48,63,117,-162.0
48,83,123,-162.0
49,8,107,-162.0
15,76,113,-162.0
50,54,101,-162.0
50,70,110,-162.0
53,50,89,-162.0
53,6,139,-162.0
53,61,110,-162.0
20,28,123,-162.0
20,73,128,-162.0
55,0,104,-162.0
56,60,123,-162.0
24,41,124,-162.0
57,25,123,-162.0
27,28,92,-162.0
28,70,124,-162.0
63,75,133,-162.0
29,64,114,-162.0
76,66,106,-162.0
78,63,92,-162.0
34,19,100,-161.0
41,60,120,-161.0
42,28,97,-161.0
11,45,116,-161.0
11,29,111,-161.0
46,71,98,-161.0
48,77,105,-161.0
17,37,101,-161.0
18,61,118,-161.0
56,41,114,-161.0
24,81,114,-161.0
24,41,106,-161.0
60,15,88,-161.0
28,0,105,-161.0
63,3,115,-161.0
65,19,136,-161.0
69,54,107,-161.0
83,48,99,-161.0
83,66,133,-161.0
73,77,116,-161.0
77,54,91,-161.0
78,70,93,-161.0
84,54,111,-161.0
85,54,120,-161.0
85,54,129,-161.0
86,6,87,-161.0
34,6,129,-160.0
40,75,123,-160.0
41,66,103,-160.0
42,41,97,-160.0
11,39,100,-160.0
14,29,116,-160.0
48,83,102,-160.0
51,50,104,-160.0
56,61,114,-160.0
62,6,129,-160.0
62,61,120,-160.0
69,49,100,-160.0
72,6,93,-160.0
76,77,137,-160.0
77,54,111,-160.0
78,6,97,-160.0
78,57,128,-160.0
78,65,124,-160.0
78,74,89,-160.0
85,54,121,-160.0
33,25,117,-160.0
37,70,118,-159.0
47,61,139,-159.0
15,49,92,-159.0
55,6,110,-159.0
22,26,124,-159.0
24,61,116,-159.0
24,28,107,-159.0
57,0,135,-159.0
58,10,117,-159.0
59,0,118,-159.0
60,71,100,-159.0
27,28,115,-159.0
82,81,95,-159.0
82,61,120,-159.0
82,71,116,-159.0
82,75,120,-159.0
62,35,105,-159.0
66,83,90,-159.0
69,66,124,-159.0
69,77,93,-159.0
71,0,117,-159.0
76,77,127,-159.0
77,54,97,-159.0
78,6,118,-159.0
78,28,135,-159.0
78,76,106,-159.0
84,8,116,-159.0
84,63,114,-159.0
85,6,141,-159.0
85,54,124,-159.0
85,66,93,-159.0
31,79,113,-159.0
34,81,107,-158.0
34,46,88,-158.0
34,26,136,-158.0
35,0,109,-158.0
36,19,88,-158.0
36,60,124,-158.0
41,63,112,-158.0
17,61,124,-158.0
18,81,124,-158.0
53,46,97,-158.0
54,46,136,-158.0
55,35,141,-158.0
55,50,141,-158.0
22,77,123,-158.0
24,61,90,-158.0
57,49,116,-158.0
60,77,111,-158.0
61,54,130,-158.0
27,82,124,-158.0
82,49,120,-158.0
62,61,123,-158.0
63,77,117,-158.0
65,71,116,-158.0
66,49,87,-158.0
66,20,91,-158.0
69,41,93,-158.0
74,75,97,-158.0
0,74,123,-158.0
75,70,110,-158.0
76,63,136,-158.0
77,54,124,-158.0
77,83,133,-158.0
78,34,93,-158.0
78,6,125,-158.0
78,63,110,-158.0
78,75,123,-158.0
78,76,97,-158.0
84,54,105,-158.0
30,37,124,-158.0
34,83,129,-157.0
36,54,124,-157.0
41,81,118,-157.0
41,66,141,-157.0
42,6,114,-157.0
5,81,102,-157.0
44,64,137,-157.0
19,8,96,-157.0
19,71,114,-157.0
19,0,114,-157.0
24,41,117,-157.0
24,6,135,-157.0
27,6,123,-157.0
28,70,111,-157.0
65,83,120,-157.0
65,77,137,-157.0
66,69,103,-157.0
29,79,111,-157.0
69,54,113,-157.0
83,28,99,-157.0
83,66,135,-157.0
74,63,108,-157.0
76,85,140,-157.0
78,48,92,-157.0
78,77,93,-157.0
86,35,114,-157.0
34,81,127,-156.0
39,77,106,-156.0
41,57,124,-156.0
48,70,117,-156.0
17,20,99,-156.0
54,70,107,-156.0
55,15,130,-156.0
56,57,123,-156.0
24,35,123,-156.0
59,61,120,-156.0
61,70,121,-156.0
82,41,124,-156.0
82,48,116,-156.0
28,26,116,-156.0
62,34,98,-156.0
63,37,91,-156.0
66,81,97,-156.0
29,79,102,-156.0
83,41,100,-156.0
78,49,97,-156.0
78,75,97,-156.0
84,46,129,-156.0
2,32,116,-156.0
85,8,116,-156.0
30,81,140,-156.0
30,10,108,-156.0
33,35,96,-156.0
33,22,118,-156.0
33,8,124,-156.0
34,41,88,-155.0
37,71,108,-155.0
39,84,136,-155.0
43,84,130,-155.0
12,50,94,-155.0
13,46,125,-155.0
13,10,133,-155.0
18,37,134,-155.0
53,60,126,-155.0
53,60,141,-155.0
20,71,101,-155.0
20,75,101,-155.0
54,70,110,-155.0
55,57,97,-155.0
55,61,107,-155.0
22,28,101,-155.0
24,61,135,-155.0
57,37,139,-155.0
57,63,118,-155.0
57,0,117,-155.0
61,77,137,-155.0
82,54,95,-155.0
62,35,89,-155.0
63,83,106,-155.0
63,83,115,-155.0
63,75,91,-155.0
64,79,134,-155.0
29,67,111,-155.0
71,0,111,-155.0
74,77,103,-155.0
76,49,124,-155.0
76,26,127,-155.0
77,46,87,-155.0
85,50,97,-155.0
34,19,116,-154.0
34,6,88,-154.0
36,28,139,-154.0
37,19,125,-154.0
41,48,104,-154.0
41,57,141,-154.0
46,70,114,-154.0
13,10,132,-154.0
49,35,107,-154.0
18,34,92,-154.0
53,50,118,-154.0
20,71,93,-154.0
56,25,113,-154.0
56,60,97,-154.0
24,35,113,-154.0
61,70,111,-154.0
26,70,114,-154.0
8,0,111,-154.0
62,34,120,-154.0
63,77,98,-154.0
63,77,131,-154.0
83,6,134,-154.0
71,70,99,-154.0
72,75,123,-154.0
74,60,116,-154.0
86,26,133,-154.0
10,71,128,-154.0
34,46,107,-153.0
34,60,93,-153.0
34,75,137,-153.0
35,8,114,-153.0
81,0,114,-153.0
41,63,129,-153.0
47,50,105,-153.0
48,43,93,-153.0
48,54,103,-153.0
48,66,123,-153.0
17,50,95,-153.0
17,50,138,-153.0
7,29,130,-153.0
22,71,134,-153.0
56,81,123,-153.0
24,41,104,-153.0
8,70,104,-153.0
27,28,113,-153.0
82,19,136,-153.0
63,69,106,-153.0
65,49,136,-153.0
66,50,132,-153.0
66,63,106,-153.0
29,67,123,-153.0
69,74,134,-153.0
73,48,116,-153.0
74,81,129,-153.0
84,8,118,-153.0
85,71,100,-153.0
30,35,96,-153.0
31,52,88,-153.0
31,52,125,-153.0
34,8,107,-152.0
35,0,129,-152.0
36,4,118,-152.0
41,57,103,-152.0
41,63,97,-152.0
42,0,118,-152.0
5,54,99,-152.0
5,57,113,-152.0
13,46,99,-152.0
47,61,125,-152.0
55,50,106,-152.0
24,61,107,-152.0
24,4,124,-152.0
57,69,93,-152.0
59,6,114,-152.0
8,70,93,-152.0
62,81,88,-152.0
65,70,136,-152.0
69,77,124,-152.0
83,70,99,-152.0
74,54,105,-152.0
76,77,136,-152.0
77,26,100,-152.0
77,70,117,-152.0
77,71,106,-152.0
78,34,106,-152.0
84,70,136,-152.0
86,49,136,-152.0
86,26,87,-152.0
86,26,121,-152.0
86,76,133,-152.0
34,69,120,-151.0
34,75,121,-151.0
36,57,118,-151.0
40,65,123,-151.0
42,0,121,-151.0
46,81,115,-151.0
48,83,117,-151.0
50,41,126,-151.0
16,20,124,-151.0
18,3,92,-151.0
53,60,108,-151.0
20,8,101,-151.0
23,10,88,-151.0
25,19,116,-151.0
25,19,134,-151.0
57,70,139,-151.0
57,0,93,-151.0
57,75,131,-151.0
59,4,118,-151.0
26,0,129,-151.0
82,77,111,-151.0
63,3,106,-151.0
66,70,111,-151.0
69,54,123,-151.0
72,54,118,-151.0
72,66,128,-151.0
75,81,107,-151.0
78,70,134,-151.0
78,74,96,-151.0
85,46,116,-151.0
85,6,136,-151.0
85,66,116,-151.0
85,70,129,-151.0
31,52,102,-151.0
31,52,114,-151.0
31,52,141,-151.0
31,64,137,-151.0
33,48,97,-151.0
33,54,96,-151.0
9,38,116,-151.0
34,75,107,-150.0
41,63,105,-150.0
42,25,97,-150.0
5,34,102,-150.0
5,41,109,-150.0
5,28,102,-150.0
13,8,124,-150.0
13,10,130,-150.0
50,71,92,-150.0
16,50,89,-150.0
16,0,102,-150.0
18,0,107,-150.0
19,0,107,-150.0
54,71,134,-150.0
22,34,108,-150.0
22,84,132,-150.0
23,29,114,-150.0
24,35,127,-150.0
24,41,120,-150.0
24,0,96,-150.0
57,70,95,-150.0
59,35,106,-150.0
60,83,131,-150.0
60,75,126,-150.0
60,3,123,-150.0
61,70,130,-150.0
27,48,97,-150.0
27,54,118,-150.0
62,61,99,-150.0
63,19,100,-150.0
65,77,122,-150.0
66,63,91,-150.0
66,83,116,-150.0
66,71,95,-150.0
29,38,92,-150.0
69,54,93,-150.0
83,35,114,-150.0
72,41,112,-150.0
73,63,108,-150.0
78,57,123,-150.0
78,74,123,-150.0
1,10,88,-150.0
84,49,116,-150.0
85,77,130,-150.0
30,4,118,-150.0
34,66,113,-149.0
36,41,123,-149.0
36,6,123,-149.0
43,35,98,-149.0
43,70,113,-149.0
12,35,109,-149.0
13,41,104,-149.0
13,61,136,-149.0
14,10,92,-149.0
16,34,92,-149.0
7,58,117,-149.0
21,64,108,-149.0
22,81,100,-149.0
22,8,124,-149.0
22,70,134,-149.0
22,77,132,-149.0
24,61,109,-149.0
25,6,137,-149.0
57,66,93,-149.0
61,54,141,-149.0
8,6,117,-149.0
27,26,124,-149.0
27,28,95,-149.0
82,63,124,-149.0
28,70,110,-149.0
65,6,129,-149.0
65,70,116,-149.0
65,75,98,-149.0
29,45,100,-149.0
83,77,132,-149.0
73,70,127,-149.0
73,77,136,-149.0
74,35,116,-149.0
74,35,124,-149.0
77,25,106,-149.0
77,70,107,-149.0
78,46,135,-149.0
78,6,139,-149.0
78,84,92,-149.0
1,41,98,-149.0
31,52,93,-149.0
9,29,100,-149.0
10,76,123,-149.0
34,41,107,-148.0
34,46,106,-148.0
34,66,111,-148.0
34,75,141,-148.0
36,10,127,-148.0
81,0,124,-148.0
43,35,136,-148.0
5,25,102,-148.0
45,52,118,-148.0
47,50,118,-148.0
48,0,96,-148.0
50,54,141,-148.0
18,41,117,-148.0
18,41,139,-148.0
54,35,101,-148.0
54,28,107,-148.0
23,38,116,-148.0
23,58,116,-148.0
24,6,115,-148.0
24,20,102,-148.0
24,61,88,-148.0
24,61,92,-148.0
57,75,102,-148.0
60,20,116,-148.0
60,83,102,-148.0
60,77,105,-148.0
61,63,125,-148.0
61,70,119,-148.0
27,28,119,-148.0
62,81,106,-148.0
66,75,133,-148.0
83,54,100,-148.0
76,35,129,-148.0
77,75,90,-148.0
77,75,93,-148.0
78,70,97,-148.0
78,85,128,-148.0
84,76,111,-148.0
2,14,96,-148.0
85,70,104,-148.0
30,0,92,-148.0
33,81,118,-148.0
34,63,141,-147.0
39,73,123,-147.0
41,49,136,-147.0
46,37,98,-147.0
13,54,92,-147.0
13,25,124,-147.0
13,10,97,-147.0
13,10,102,-147.0
48,70,111,-147.0
50,49,116,-147.0
50,57,114,-147.0
16,41,92,-147.0
16,41,133,-147.0
18,50,95,-147.0
53,0,139,-147.0
21,52,116,-147.0
56,10,127,-147.0
24,0,119,-147.0
24,0,123,-147.0
57,0,96,-147.0
57,77,112,-147.0
57,77,139,-147.0
60,77,112,-147.0
63,37,118,-147.0
65,75,136,-147.0
66,50,136,-147.0
66,63,126,-147.0
69,71,95,-147.0
83,66,94,-147.0
72,76,128,-147.0
73,75,129,-147.0
74,66,125,-147.0
78,6,132,-147.0
78,70,123,-147.0
84,49,129,-147.0
2,31,116,-147.0
85,83,136,-147.0
31,52,87,-147.0
31,58,90,-147.0
33,25,108,-147.0
9,11,104,-147.0
35,0,119,-146.0
11,45,123,-146.0
13,61,106,-146.0
50,63,89,-146.0
18,54,124,-146.0
20,6,106,-146.0
56,61,130,-146.0
23,29,102,-146.0
25,81,114,-146.0
60,15,107,-146.0
60,77,133,-146.0
61,41,124,-146.0
61,54,125,-146.0
28,70,118,-146.0
63,3,118,-146.0
65,83,122,-146.0
66,35,87,-146.0
66,71,91,-146.0
72,63,110,-146.0
75,49,107,-146.0
75,70,98,-146.0
77,83,98,-146.0
78,81,128,-146.0
78,48,134,-146.0
84,57,118,-146.0
84,76,100,-146.0
33,40,97,-146.0
33,28,103,-146.0
10,76,128,-146.0
35,0,107,-145.0
37,8,99,-145.0
41,19,136,-145.0
41,57,98,-145.0
41,75,116,-145.0
11,29,92,-145.0
11,29,134,-145.0
45,79,134,-145.0
13,41,103,-145.0
13,46,95,-145.0
13,46,107,-145.0
49,0,127,-145.0
16,4,100,-145.0
53,10,127,-145.0
20,74,123,-145.0
21,79,131,-145.0
55,61,123,-145.0
22,6,94,-145.0
22,77,108,-145.0
23,64,102,-145.0
24,35,100,-145.0
57,15,88,-145.0
57,77,131,-145.0
57,3,123,-145.0
60,15,118,-145.0
60,75,115,-145.0
60,77,100,-145.0
60,77,131,-145.0
82,63,104,-145.0
63,83,102,-145.0
63,77,97,-145.0
66,54,111,-145.0
66,0,88,-145.0
66,77,100,-145.0
69,8,108,-145.0
74,75,125,-145.0
0,74,93,-145.0
76,65,106,-145.0
77,83,90,-145.0
78,82,128,-145.0
78,28,106,-145.0
78,74,128,-145.0
78,76,132,-145.0
78,76,135,-145.0
84,73,129,-145.0
31,52,96,-145.0
31,52,126,-145.0
31,64,97,-145.0
32,64,97,-145.0
33,28,115,-145.0
9,58,118,-145.0
34,25,120,-144.0
34,69,127,-144.0
37,81,108,-144.0
39,76,93,-144.0
41,66,111,-144.0
12,25,117,-144.0
45,79,113,-144.0
46,70,120,-144.0
13,61,94,-144.0
47,61,109,-144.0
48,0,124,-144.0
50,41,118,-144.0
17,3,124,-144.0
21,58,118,-144.0
21,32,116,-144.0
22,66,132,-144.0
23,32,114,-144.0
25,57,94,-144.0
57,43,118,-144.0
57,70,117,-144.0
57,77,95,-144.0
60,8,116,-144.0
60,83,111,-144.0
60,75,131,-144.0
61,70,124,-144.0
28,71,89,-144.0
63,77,112,-144.0
65,46,116,-144.0
66,77,131,-144.0
69,73,123,-144.0
72,66,123,-144.0
74,66,136,-144.0
77,75,133,-144.0
78,46,93,-144.0
78,54,135,-144.0
78,28,105,-144.0
78,28,136,-144.0
84,77,118,-144.0
85,25,116,-144.0
85,70,121,-144.0
86,26,91,-144.0
31,52,92,-144.0
10,76,136,-144.0
34,81,106,-143.0
34,28,120,-143.0
36,61,92,-143.0
37,70,114,-143.0
41,57,112,-143.0
42,28,140,-143.0
11,38,116,-143.0
13,41,100,-143.0
48,81,126,-143.0
48,83,105,-143.0
53,6,127,-143.0
20,19,98,-143.0
20,70,123,-143.0
20,74,130,-143.0
21,29,130,-143.0
55,6,130,-143.0
22,35,114,-143.0
22,77,90,-143.0
56,41,108,-143.0
25,70,92,-143.0
57,35,87,-143.0
60,28,100,-143.0
61,26,116,-143.0
82,54,111,-143.0
62,26,120,-143.0
65,83,137,-143.0
65,70,120,-143.0
66,0,117,-143.0
66,77,112,-143.0
83,49,99,-143.0
75,35,132,-143.0
76,8,136,-143.0
78,76,137,-143.0
1,57,94,-143.0
84,54,133,-143.0
85,77,141,-143.0
86,35,106,-143.0
86,66,93,-143.0
33,57,118,-143.0
10,41,111,-143.0
34,41,100,-142.0
36,81,124,-142.0
39,60,106,-142.0
41,63,111,-142.0
42,41,103,-142.0
12,37,88,-142.0
46,37,136,-142.0
13,50,134,-142.0
48,77,100,-142.0
16,54,124,-142.0
51,3,125,-142.0
21,64,138,-142.0
54,70,111,-142.0
55,61,110,-142.0
22,6,126,-142.0
23,32,90,-142.0
24,28,140,-142.0
59,61,116,-142.0
82,48,100,-142.0
82,63,106,-142.0
65,71,129,-142.0
66,54,97,-142.0
66,77,136,-142.0
29,67,98,-142.0
29,67,105,-142.0
69,37,100,-142.0
69,57,123,-142.0
74,26,116,-142.0
74,82,129,-142.0
77,19,87,-142.0
78,46,92,-142.0
78,73,93,-142.0
84,37,99,-142.0
84,19,116,-142.0
84,54,106,-142.0
85,41,94,-142.0
85,75,120,-142.0
86,35,104,-142.0
86,63,127,-142.0
33,25,101,-142.0
33,61,132,-142.0
33,0,127,-142.0
34,54,113,-141.0
34,60,106,-141.0
34,69,88,-141.0
39,35,141,-141.0
40,66,110,-141.0
42,0,103,-141.0
11,67,108,-141.0
11,29,107,-141.0
43,6,139,-141.0
43,84,134,-141.0
45,64,109,-141.0
48,70,118,-141.0
49,6,107,-141.0
50,70,88,-141.0
17,35,124,-141.0
51,50,123,-141.0
53,40,97,-141.0
53,50,105,-141.0
20,46,123,-141.0
21,29,118,-141.0
54,19,107,-141.0
22,35,140,-141.0
56,61,125,-141.0
56,8,99,-141.0
24,37,97,-141.0
24,57,118,-141.0
24,61,87,-141.0
25,6,98,-141.0
25,70,131,-141.0
57,49,118,-141.0
59,34,118,-141.0
60,49,126,-141.0
60,15,93,-141.0
60,0,96,-141.0
60,77,136,-141.0
61,83,118,-141.0
27,3,124,-141.0
62,61,88,-141.0
62,28,136,-141.0
62,0,93,-141.0
63,35,118,-141.0
63,83,112,-141.0
63,83,131,-141.0
63,75,102,-141.0
64,67,102,-141.0
65,83,116,-141.0
66,50,90,-141.0
66,77,90,-141.0
67,79,108,-141.0
68,79,113,-141.0
72,77,118,-141.0
74,57,136,-141.0
76,37,129,-141.0
76,63,125,-141.0
76,70,105,-141.0
76,71,124,-141.0
77,83,112,-141.0
77,3,123,-141.0
78,19,116,-141.0
85,81,120,-141.0
86,82,98,-141.0
31,52,129,-141.0
31,64,101,-141.0
34,81,88,-140.0
34,66,88,-140.0
34,69,129,-140.0
36,28,91,-140.0
43,19,130,-140.0
43,74,130,-140.0
47,35,123,-140.0
47,37,123,-140.0
48,54,124,-140.0
48,63,100,-140.0
48,75,91,-140.0
50,82,95,-140.0
50,28,114,-140.0
16,3,109,-140.0
17,41,92,-140.0
51,25,104,-140.0
51,0,87,-140.0
18,50,120,-140.0
18,6,115,-140.0
18,25,117,-140.0
18,0,102,-140.0
21,29,102,-140.0
22,76,113,-140.0
56,81,116,-140.0
23,32,116,-140.0
25,41,111,-140.0
58,10,105,-140.0
59,61,107,-140.0
59,0,114,-140.0
82,77,125,-140.0
28,70,129,-140.0
62,35,122,-140.0
62,0,94,-140.0
63,43,118,-140.0
63,69,112,-140.0
66,75,95,-140.0
29,67,97,-140.0
69,41,124,-140.0
69,71,124,-140.0
69,77,134,-140.0
83,6,99,-140.0
83,6,126,-140.0
73,57,127,-140.0
75,19,103,-140.0
76,77,97,-140.0
78,71,123,-140.0
1,41,126,-140.0
85,70,125,-140.0
86,35,101,-140.0
86,81,121,-140.0
86,26,98,-140.0
31,64,122,-140.0
34,35,121,-139.0
39,8,141,-139.0
39,70,110,-139.0
5,35,107,-139.0
12,60,92,-139.0
49,6,101,-139.0
50,41,120,-139.0
50,41,127,-139.0
50,73,112,-139.0
17,0,132,-139.0
19,0,88,-139.0
53,28,130,-139.0
53,0,104,-139.0
21,45,94,-139.0
24,3,124,-139.0
25,49,101,-139.0
57,71,87,-139.0
57,0,98,-139.0
57,75,96,-139.0
58,10,110,-139.0
60,77,103,-139.0
61,25,121,-139.0
61,63,100,-139.0
26,0,95,-139.0
26,0,99,-139.0
82,41,100,-139.0
62,61,122,-139.0
63,0,119,-139.0
66,63,116,-139.0
66,70,117,-139.0
29,79,134,-139.0
69,49,113,-139.0
83,57,94,-139.0
72,6,113,-139.0
74,19,116,-139.0
74,75,104,-139.0
77,43,91,-139.0
78,65,106,-139.0
78,71,92,-139.0
84,74,99,-139.0
84,75,125,-139.0
2,14,117,-139.0
85,83,125,-139.0
86,26,129,-139.0
31,58,124,-139.0
33,28,97,-139.0
34,46,132,-138.0
34,46,141,-138.0
34,50,106,-138.0
34,50,138,-138.0
34,54,124,-138.0
34,71,129,-138.0
34,77,125,-138.0
36,25,106,-138.0
36,61,114,-138.0
40,6,97,-138.0
42,81,140,-138.0
42,50,117,-138.0
42,25,123,-138.0
43,46,128,-138.0
13,34,99,-138.0
13,15,113,-138.0
13,10,108,-138.0
14,64,137,-138.0
47,61,130,-138.0
49,0,102,-138.0
49,0,134,-138.0
16,0,110,-138.0
17,6,117,-138.0
17,0,124,-138.0
20,54,101,-138.0
20,71,107,-138.0
20,84,113,-138.0
55,0,99,-138.0
23,79,118,-138.0
24,28,115,-138.0
24,28,139,-138.0
25,8,134,-138.0
60,75,133,-138.0
61,81,125,-138.0
27,35,107,-138.0
82,60,120,-138.0
63,20,132,-138.0
63,75,89,-138.0
65,81,120,-138.0
65,66,136,-138.0
69,81,93,-138.0
83,81,99,-138.0
72,66,102,-138.0
73,85,124,-138.0
74,65,118,-138.0
77,83,103,-138.0
77,70,123,-138.0
77,75,131,-138.0
78,6,127,-138.0
78,60,132,-138.0
78,74,135,-138.0
84,37,106,-138.0
84,6,98,-138.0
85,63,116,-138.0
30,22,124,-138.0
34,60,108,-137.0
34,66,120,-137.0
36,6,88,-137.0
81,8,96,-137.0
39,8,128,-137.0
39,77,123,-137.0
11,23,100,-137.0
43,75,139,-137.0
5,41,107,-137.0
46,35,101,-137.0
13,61,97,-137.0
47,6,110,-137.0
48,83,112,-137.0
48,83,126,-137.0
51,25,131,-137.0
19,70,125,-137.0
19,0,137,-137.0
20,6,93,-137.0
20,6,123,-137.0
21,68,118,-137.0
55,28,97,-137.0
23,67,102,-137.0
24,43,118,-137.0
24,28,117,-137.0
25,74,126,-137.0
57,8,87,-137.0
57,63,98,-137.0
59,60,110,-137.0
27,50,115,-137.0
82,46,136,-137.0
82,83,125,-137.0
62,60,93,-137.0
62,3,88,-137.0
63,46,97,-137.0
63,22,106,-137.0
63,83,87,-137.0
63,71,97,-137.0
29,38,102,-137.0
83,66,88,-137.0
83,74,118,-137.0
72,73,123,-137.0
76,46,123,-137.0
76,75,137,-137.0
76,77,103,-137.0
78,75,137,-137.0
84,75,118,-137.0
84,85,129,-137.0
85,75,136,-137.0
86,37,90,-137.0
86,66,91,-137.0
34,35,106,-136.0
34,63,136,-136.0
34,71,120,-136.0
39,84,118,-136.0
47,35,130,-136.0
54,70,124,-136.0
56,61,126,-136.0
56,8,116,-136.0
23,32,130,-136.0
24,28,118,-136.0
24,28,127,-136.0
57,75,117,-136.0
57,77,136,-136.0
60,77,132,-136.0
61,19,100,-136.0
27,0,96,-136.0
28,6,104,-136.0
63,77,95,-136.0
63,3,126,-136.0
65,26,118,-136.0
69,74,92,-136.0
72,60,117,-136.0
72,76,130,-136.0
0,82,92,-136.0
76,60,133,-136.0
78,49,93,-136.0
78,28,94,-136.0
84,6,124,-136.0
2,29,116,-136.0
9,29,102,-136.0
34,50,107,-135.0
34,77,117,-135.0
35,0,112,-135.0
35,0,130,-135.0
81,71,134,-135.0
39,84,112,-135.0
11,32,90,-135.0
43,54,92,-135.0
5,61,102,-135.0
12,35,96,-135.0
47,50,117,-135.0
47,60,141,-135.0
48,3,123,-135.0
49,8,114,-135.0
16,39,100,-135.0
54,70,98,-135.0
22,8,108,-135.0
56,28,97,-135.0
23,67,105,-135.0
24,61,129,-135.0
24,0,92,-135.0
57,83,117,-135.0
61,49,121,-135.0
61,70,122,-135.0
61,77,111,-135.0
27,61,118,-135.0
62,60,120,-135.0
62,26,88,-135.0
63,83,133,-135.0
65,19,116,-135.0
66,50,98,-135.0
66,50,140,-135.0
83,66,124,-135.0
74,57,129,-135.0
74,63,104,-135.0
78,6,104,-135.0
78,57,117,-135.0
78,65,128,-135.0
1,6,95,-135.0
84,35,100,-135.0
84,35,116,-135.0
84,81,111,-135.0
2,14,108,-135.0
85,81,141,-135.0
86,57,90,-135.0
30,35,109,-135.0
30,60,124,-135.0
31,52,94,-135.0
31,52,133,-135.0
9,67,108,-135.0
10,28,122,-135.0
10,71,139,-135.0
34,66,121,-134.0
34,83,121,-134.0
34,77,137,-134.0
36,35,139,-134.0
36,81,123,-134.0
41,70,105,-134.0
42,6,113,-134.0
42,26,124,-134.0
43,75,118,-134.0
47,50,126,-134.0
48,83,106,-134.0
50,37,101,-134.0
50,54,106,-134.0
16,54,100,-134.0
17,81,114,-134.0
17,61,106,-134.0
18,50,138,-134.0
18,6,97,-134.0
19,8,99,-134.0
21,58,124,-134.0
54,46,96,-134.0
55,6,99,-134.0
55,28,139,-134.0
56,6,87,-134.0
56,28,107,-134.0
56,10,110,-134.0
23,32,104,-134.0
24,22,115,-134.0
24,22,123,-134.0
24,0,99,-134.0
57,26,116,-134.0
57,83,87,-134.0
59,6,141,-134.0
60,19,133,-134.0
60,70,118,-134.0
60,75,95,-134.0
61,63,104,-134.0
8,70,99,-134.0
27,37,106,-134.0
82,60,100,-134.0
28,70,112,-134.0
63,83,124,-134.0
63,75,90,-134.0
64,79,113,-134.0
65,81,141,-134.0
65,25,141,-134.0
65,63,120,-134.0
65,75,118,-134.0
66,43,91,-134.0
83,81,100,-134.0
73,49,116,-134.0
74,19,124,-134.0
74,57,105,-134.0
76,57,136,-134.0
76,77,139,-134.0
77,25,111,-134.0
78,35,98,-134.0
78,71,128,-134.0
84,63,125,-134.0
2,14,93,-134.0
30,10,97,-134.0
34,35,113,-133.0
